  59P/1963 Q1       1963 Dec.  7.0119  2.213179  0.486529  8.95  131.1681  316.1635    8.9966  63 Nov. 27   142*    1963       1989      9    Kearns-Kwee                 Kobayashi   1989
  59P/1971 O1       1972 Nov. 28.4420  2.228561  0.485236  9.01  131.2236  316.1311    8.9835  72 Nov. 19   208*    1971       1998      9                                Williams    1999
  59P               1981 Nov. 30.4200  2.223521  0.485517  8.98  131.3529  315.9866    8.9906  81 Nov. 12   208*    1971       1998      9                                Williams    1999
  59P               1990 Nov. 22.6681  2.215360  0.486642  8.96  131.8149  315.7522    9.0121  90 Nov.  5   208*    1971       1998      9                                Williams    1999
  59P               1999 Sept.16.3188  2.339119  0.476553  9.45  127.4447  313.0356    9.3520  99 Sept.19   208*    1971       1998      9                                Williams    1999
  60P/1965 A2       1965 Feb.  9.2964  1.768991  0.506525  6.79  202.9586  288.4646    6.7372  65 Feb.  9    55*    1965       1998      9    Tsuchinshan 2               Nakano      1998
  60P/1971 S1       1971 Nov. 29.9231  1.775075  0.505528  6.80  203.1149  288.3817    6.7285  71 Nov. 25    55*    1965       1998      9                                Nakano      1998
  60P               1978 Sept.20.9927  1.784581  0.504145  6.83  203.1301  288.3888    6.7176  78 Sept. 9    55*    1965       1998      9                                Nakano      1998
  60P               1985 July 21.1736  1.794136  0.502392  6.85  203.1031  288.3555    6.7056  85 Aug.  3    55*    1965       1998      9                                Nakano      1998
  60P               1992 May  20.0770  1.782164  0.504401  6.82  203.1013  288.3435    6.7177  92 May  18    55*    1965       1998      9                                Nakano      1998
  60P               1999 Mar.  8.1888  1.770378  0.506357  6.79  203.1871  288.2007    6.7165  99 Mar.  3    55*    1965       1998      9                                Nakano      1998
  61P/1949 S1       1949 Nov. 27.1244  2.233803  0.404994  7.27  215.3857  168.0826    6.1452  49 Nov. 20    58*    1949       1978      9    Shajn-Schaldach             Forti       1989
  61P/1971 S2       1971 Oct.  1.9974  2.227423  0.406288  7.27  215.1548  167.9543    6.1445  71 Oct. 16    98*    1971       1994      9                                Nakano      1998
  61P               1979 Jan.  8.9973  2.223185  0.406732  7.25  215.3216  167.8828    6.1477  79 Jan.  7    98*    1971       1994      9                                Nakano      1998
  61P               1986 May  27.3417  2.330752  0.389588  7.46  216.5303  166.9293    6.0842  86 May  10    98*    1971       1994      9                                Nakano      1998
  61P               1993 Nov. 15.9004  2.344541  0.387666  7.49  216.5407  166.8913    6.0774  93 Nov. 29    98*    1971       1994      9                                Nakano      1998
  62P/1965 A1       1965 Jan. 28.6263  1.486318  0.578252  6.62   22.6551   96.9079   10.5279  65 Feb.  9    71*    1965       1997      9    Tsuchinshan 1               Nakano      1997
  62P/1971 Y1       1971 Sept.16.2052  1.492412  0.577226  6.63   22.7527   96.8531   10.5154  71 Sept. 6    71*    1965       1997      9                                Nakano      1997
  62P               1978 May   7.4473  1.499471  0.576110  6.65   22.8109   96.8694   10.5028  78 May  12    71*    1965       1997      9                                Nakano      1997
  62P               1985 Jan.  2.3914  1.507832  0.574549  6.67   22.8044   96.8430   10.4877  85 Jan. 15    71*    1965       1997      9                                Nakano      1997
  62P               1991 Aug. 30.5506  1.497507  0.576334  6.65   22.7939   96.8493   10.5017  91 Aug. 12    71*    1965       1997      9                                Nakano      1997
  62P               1998 Apr. 19.0598  1.495858  0.576612  6.64   22.7712   96.8111   10.4954  98 Apr. 17    71*    1965       1997      9                                Nakano      1997
  63P/1960 G1       1960 Mar. 17.3575  1.926956  0.654544 13.2   166.7354  359.7150   19.6954  60 Mar.  7    22     1960       1973      9    Wild 1                      Marsden     1997
  63P/1973 A2       1973 July  2.8396  1.980551  0.647081 13.3   167.9458  358.8981   19.8972  73 July 17    22     1960       1973      9                                Marsden     1997
  64P/1889 W1       1889 Nov. 30.1101T 1.357721  0.689656  9.15   69.8049  331.8819   10.3052  89 Nov. 14    64*    1889       1991      9    Swift-Gehrels               Nakano      1991
  64P/1973 C1       1972 Aug. 31.0566  1.354220  0.692079  9.22   84.3843  314.9557    9.2600  72 Aug. 31    50*    1973       1991      9                                Marsden     1997
  64P               1981 Nov. 27.4528  1.361023  0.691307  9.26   84.5079  314.7559    9.2489  81 Nov. 12    50*    1973       1991      9                                Marsden     1997
  64P               1991 Feb. 22.7211  1.355116  0.691592  9.21   84.8137  314.4424    9.2548  91 Mar.  5    50*    1973       1991      9                                Marsden     1997
  65P/1954 P1       1953 May  20.3907  3.305925  0.176108  8.04  173.9517   80.4018   10.8648  53 May  23    79*    1954       1978      9    Gunn                        Forti       1989
  65P/1970 U2       1969 Apr. 18.8866  2.441470  0.319514  6.80  197.1534   68.7024   10.3959  69 Apr.  9    79*    1954       1978      9                                Forti       1989
  65P               1976 Feb. 10.8260  2.444534  0.319079  6.80  197.5141   68.6415   10.3899  76 Jan. 23    98*    1970       1983      9                                Forti       1989
  65P               1982 Nov. 26.8885  2.459164  0.316365  6.82  197.0180   68.5478   10.3857  82 Nov.  7   328*    1980       1996      9                                Marsden     1997
  65P               1989 Sept.24.9727  2.471569  0.314388  6.84  196.9762   68.5299   10.3750  89 Oct.  1   328*    1980       1996      9                                Marsden     1997
  65P               1996 July 24.3972  2.461939  0.316308  6.83  196.8191   68.5179   10.3803  96 July 16   328*    1980       1996      9                                Marsden     1997
  66P/1944 K1       1944 June 17.4946  1.276938  0.787984 14.8   257.0249   23.1479   18.7500  44 May  30    43     1944       1974      9    du Toit                     Sitarski    1985
  66P/1974 F2       1974 Apr.  1.4969  1.294036  0.786982 15.0   257.2167   22.8299   18.7084  74 Apr. 23    43     1944       1974      9                                Sitarski    1985
  67P/1969 R1       1969 Sept.11.0372  1.284966  0.633016  6.55   11.2475   51.0102    7.1493  69 Sept.16   474*    1969       1996      9    Churyumov-Gerasimenko       Marsden     1997
  67P/1975 P1       1976 Apr.  7.2328  1.298526  0.630557  6.59   11.3598   51.0276    7.1288  76 Apr. 12   474*    1969       1996      9                                Marsden     1997
  67P               1982 Nov. 12.0994  1.306145  0.629151  6.61   11.3676   51.0145    7.1168  82 Nov.  7   474*    1969       1996      9                                Marsden     1997
  67P               1989 June 18.3919  1.299686  0.630253  6.59   11.4253   51.0107    7.1182  89 June  3   474*    1969       1996      9                                Marsden     1997
  67P               1996 Jan. 17.6563  1.300033  0.630193  6.59   11.3869   51.0062    7.1133  95 Dec. 29   474*    1969       1996      9                                Marsden     1996
  68P/1965 U1       1965 Aug. 18.3607  1.763415  0.642216 10.9   148.0363  182.6961   10.6003  65 Aug. 28   242*    1965       1998      9    Klemola                     Williams    1999
  68P/1976 P1       1976 Aug. 10.1918  1.765595  0.641714 10.9   148.8766  182.2742   10.6337  76 Aug. 10   242*    1965       1998      9                                Williams    1999
  68P               1987 July 22.6333  1.772773  0.640452 10.9   154.5429  176.4841   10.9498  87 July 24   242*    1965       1998      9                                Williams    1999
  68P               1998 May   1.6657  1.754517  0.641318 10.8   154.5435  175.5432   11.0887  98 Apr. 17   242*    1965       1998      9                                Williams    1999
  69P/1915 W1-A     1916 Jan. 31.4211  1.557891  0.546009  6.36  354.8336  115.0476   15.5170  16 Jan. 28    23     1916       1916      6    Taylor                      Emelyanenko 1974
  69P/1915 W1-B     1916 Jan. 31.6183  1.558116  0.546426  6.37  354.9714  115.0330   15.4985  16 Jan. 18    43     1916       1977      9                                Sitarski    1985
  69P/1976 X1       1977 Jan. 11.3972  1.950791  0.465528  6.97  355.5753  108.8934   20.5427  77 Jan. 17    42     1976       1984      9                                Marsden     1989
  69P               1984 Jan.  6.5705  1.961226  0.463784  6.99  355.6207  108.8710   20.5181  84 Jan. 21    42     1976       1984      9                                Marsden     1989
  69P               1990 Dec. 28.8452  1.950216  0.465604  6.97  355.5511  108.8692   20.5515  90 Dec. 15    53     1990       1997      9                                Nakano      1997
  69P               1997 Dec. 12.2607  1.947834  0.465982  6.97  355.3724  108.8575   20.5468  97 Dec. 18    53     1990       1997      9                                Nakano      1997
  70P/1970 Y1       1970 Oct.  7.0530  1.630816  0.514857  6.16  198.0275  291.9215    4.0943  70 Oct. 21   115     1970       1994      9    Kojima                      Nakano      1997
  70P/1977 X1       1978 May  24.5830  2.398581  0.392927  7.85  348.4905  154.8406    0.8751  78 May  12   115     1970       1994      9                                Nakano      1997
  70P               1986 Apr.  4.7045  2.413811  0.390753  7.89  348.5157  154.7655    0.8760  86 Mar. 31   115     1970       1994      9                                Nakano      1997
  70P               1994 Feb. 17.9964  2.399073  0.392644  7.85  348.5151  154.8244    0.8776  94 Feb. 17   115     1970       1994      9                                Nakano      1997
  71P/1973 L1       1973 May  24.8836  1.560384  0.500327  5.52  209.1665   59.7942    9.5038  73 June  7    77*    1973       1989      9    Clark                       Nakano      1992
  71P/1978 G1       1978 Nov. 26.2848  1.557079  0.500920  5.51  209.0805   59.7421    9.5018  78 Nov. 28    77*    1973       1989      9                                Nakano      1992
  71P               1984 May  29.0618  1.551307  0.502335  5.50  209.0580   59.7358    9.5075  84 May  20   110*    1984       1995      9                                Nakano      1996
  71P               1989 Nov. 28.4725  1.555925  0.501276  5.51  208.9782   59.7196    9.5002  89 Nov. 10   110*    1984       1995      9                                Nakano      1996
  71P               1995 May  31.0972  1.552577  0.501967  5.50  208.8491   59.7232    9.5049  95 June 12   179*    1989       1996      9                                Marsden     1997
  72P/1881 T1       1881 Sept.13.8301  0.725411  0.828668  8.71  312.6627   67.4826    6.8613  81 Aug. 28    28*    1881       1978      9    Denning-Fujikawa            Muraoka     1993
  72P/1978 T2       1978 Oct.  2.1402  0.779705  0.819862  9.01  334.3103   41.5375    8.6435  78 Oct. 19    28*    1881       1978      9                                Muraoka     1993
  73P/1930 J1       1930 June 14.1976  1.011422  0.671765  5.41  192.3494   77.7266   17.3929  30 July  3   244*    1930       1979      9    Schwassmann-Wachmann 3      Landgraf    1983
  73P/1979 P1       1979 Sept. 2.7836  0.940744  0.692913  5.36  198.7752   69.9529   11.4096  79 Sept. 4   133*    1979       1995      9                                Marsden     1995
  73P               1990 May  19.3011  0.936284  0.693999  5.35  198.8063   69.9368   11.4125  90 May  29   200*    1989       1996      9                                Marsden     1998
  73P               1995 Sept.22.8895  0.932781  0.694845  5.34  198.7682   69.9475   11.4237  95 Oct. 10   200*    1989       1996      9                                Marsden     1998
  74P/1967 EU       1967 Feb.  7.8242  3.545562  0.147923  8.49   90.5779   77.7830    6.6488  67 Jan. 30    98     1975       1989      9    Smirnova-Chernykh           Green       1992
  74P/1975 E2       1975 Aug.  6.2337  3.567154  0.145380  8.53   90.2336   77.7511    6.6423  75 Aug. 16   137     1975       1990      9                                Nakano      1992
  74P               1984 Feb. 21.4185  3.557404  0.146215  8.51   90.9275   77.6844    6.6447  84 Mar.  1   233     1978       1998      9                                Nakano      1998
  74P               1992 Aug.  5.9274  3.572138  0.147313  8.57   88.9956   77.4808    6.6292  92 Aug.  6   233     1978       1998      9                                Nakano      1998
  74P               2001 Jan. 15.6452  3.545786  0.148326  8.49   86.6545   77.1565    6.6523  01 Jan. 11   233     1978       1998      9                                Nakano      1998
  75P/1975 C1       1975 Jan. 18.1826  1.567966  0.536925  6.23  169.6823  273.9594    5.4185  75 Jan. 28    81*    1975       1988      9    Kohoutek                    Muraoka     1992
  75P/1980 P1       1981 Apr. 16.8979  1.570609  0.536547  6.24  169.8216  273.8917    5.4169  81 Apr. 26    81*    1975       1988      9                                Muraoka     1992
  75P               1987 Oct. 30.0383  1.775403  0.497894  6.65  175.6773  269.7408    5.9168  87 Oct. 12    81*    1975       1988      9                                Muraoka     1992
  76P/1975 D1       1975 Feb. 25.7809  1.398314  0.581725  6.11  358.0189   85.3439   30.0792  75 Mar.  9    58*    1975       1993      9    West-Kohoutek-Ikemura       Nakano      1994
  76P/1980 V2       1981 Apr. 11.0760  1.400708  0.581264  6.12  358.1392   85.2957   30.0652  81 Apr. 26    58*    1975       1993      9                                Nakano      1994
  76P               1987 July 27.2660  1.570580  0.544402  6.40  359.8439   84.2133   30.5773  87 July 24   211     1987       1994      9                                Marsden     1997
  76P               1993 Dec. 25.3433  1.576787  0.543288  6.41  359.9750   84.1677   30.5404  94 Jan.  8   211     1987       1994      9                                Marsden     1997
  77P/1975 L1       1974 Nov.  4.4359  2.401816  0.342548  6.98  196.2806   15.7032   24.4075  74 Nov.  9   115*    1975       1998      9    Longmore                    Williams    1999
  77P/1981 A1       1981 Oct. 21.7731  2.399538  0.343058  6.98  195.9172   15.7067   24.4188  81 Oct.  3   115*    1975       1998      9                                Williams    1999
  77P               1988 Oct. 12.1875  2.408875  0.341419  7.00  195.7016   15.6970   24.3925  88 Oct.  6   115*    1975       1998      9                                Williams    1999
  77P               1995 Oct.  9.3175  2.398970  0.343059  6.98  195.7966   15.6563   24.4099  95 Oct. 10   115*    1975       1998      9                                Williams    1999
  78P/1973 S1       1973 Dec.  1.5968  2.348442  0.409850  7.94  183.2935  216.3482    6.6656  73 Nov. 14   327*    1973       1998      9    Gehrels 2                   Nakano      1998
  78P/1981 L1       1981 Nov. 18.8114  2.361632  0.408503  7.98  183.4259  216.2691    6.6578  81 Nov. 12   327*    1973       1998      9                                Nakano      1998
  78P               1989 Nov.  3.1216  2.348367  0.409800  7.94  183.5005  216.2594    6.6679  89 Nov. 10   327*    1973       1998      9                                Nakano      1998
  78P               1997 Aug.  7.0425  2.000261  0.463582  7.20  192.7683  210.6273    6.2577  97 Aug. 20   327*    1973       1998      9                                Nakano      1998
  79P/1945 G1       1945 Apr. 18.7207  1.249903  0.587986  5.28  201.5333  359.5540    6.9293  45 Apr. 15    78*    1945       1987      9    du Toit-Hartley             Forti       1989
  79P/1982 C1-A     1982 Mar. 30.4456  1.194756  0.602320  5.21  251.5786  309.3810    2.9440  82 Mar. 12    78*    1945       1987      9                                Forti       1989
  79P/1982 C1-B     1982 Mar. 30.8470  1.194809  0.603623  5.23  251.6165  309.3923    2.9473                15     1982       1982      0                                Marsden     1997
  79P               1987 June 14.0107  1.199063  0.601224  5.21  251.5617  309.3464    2.9423  87 June 14    78*    1945       1987      9                                Forti       1989
  80P/1846 M1       1846 June  3.683   1.49838   0.62166   7.88  340.917   263.412    28.904   46 May  24           1846       1982      5    Peters-Hartley              @CanMar     1982
  80P/1982 N1       1982 May   8.5685  1.622576  0.598385  8.12  338.1852  260.0600   29.8544  82 Apr. 21    29*    1982       1998      9                                Marsden     1998
  80P               1990 June 23.6350  1.625741  0.597926  8.13  338.3008  260.1042   29.8339  90 July  8    29*    1982       1998      9                                Marsden     1998
  80P               1998 Aug. 11.6391  1.623921  0.598015  8.12  338.4045  260.0067   29.8552  98 Aug. 15    29*    1982       1998      9                                Marsden     1998
  81P/1978 A2       1978 June 15.8808  1.491077  0.556711  6.17   39.9492  136.7424    3.2699  78 June 21   301*    1978       1996      9    Wild 2                      Marsden     1997
  81P/1983 S1       1984 Aug. 20.1745  1.494006  0.556109  6.17   40.1180  136.6674    3.2685  84 Aug.  8   301*    1978       1996      9                                Marsden     1997
  81P               1990 Dec. 16.9173  1.578054  0.540981  6.37   41.6442  136.2030    3.2441  90 Dec. 15   301*    1978       1996      9                                Marsden     1997
  81P               1997 May   6.6279  1.582616  0.540222  6.39   41.7700  136.1546    3.2428  97 Apr. 22   301*    1978       1996      9                                Marsden     1996
  82P/1975 U1       1977 Apr. 23.1910  3.424350  0.151899  8.11  231.1678  243.5569    1.0989  77 Apr.  7    73     1975       1995      9    Gehrels 3                   Nakano      1997
  82P/1984 P1       1985 June  3.3827  3.442239  0.149292  8.14  230.9939  243.4560    1.0974  85 May  15    73     1975       1995      9                                Nakano      1997
  82P               1993 July 25.4344  3.427000  0.150749  8.11  231.5704  243.3391    1.1001  93 Aug.  1    73     1975       1995      9                                Nakano      1997
  83P/1979 M2       1979 May  26.9760  1.613448  0.516827  6.10    0.2133  230.8881   22.6501  79 May   7    20     1979       1985      9    Russell 1                   Nakano      1987
  83P/1985 G1       1985 July  5.2295  1.611546  0.517209  6.10    0.3763  230.8420   22.6595  85 June 24    20     1979       1985      9                                Nakano      1987
  84P/1931 R1       1931 Nov. 18.9850  1.627160  0.530429  6.45  241.1042  147.4303    9.0614  31 Dec.  5   160     1931       1993      9    Giclas                      Marsden     1995
  84P/1978 R2       1978 Nov. 21.1565  1.731790  0.511459  6.67  247.2075  142.2217    8.5394  78 Nov. 28   160     1931       1993      9                                Marsden     1996
  84P/1985 M1       1985 Oct.  1.2326  1.837760  0.494560  6.93  276.3592  112.5990    7.2874  85 Sept.12   160     1931       1993      9                                Marsden     1996
  84P               1992 Sept.13.0905  1.846805  0.493209  6.96  276.4831  112.5281    7.2833  92 Sept.15   160     1931       1993      9                                Marsden     1996
  85P/1975 A1       1975 Jan.  5.6148  1.093527  0.779224 11.0    11.1404   27.6389    5.9171  74 Dec. 19    44     1975       1986      9    Boethin                     Green       1992
  85P/1985 T2       1986 Jan. 16.4254  1.114327  0.777728 11.2    11.6756   26.4800    5.7564  86 Jan. 10    44     1975       1986      9                                Green       1992
  86P/1980 G1       1980 Oct.  5.1863  2.287482  0.368123  6.89  179.3580   72.7245   15.4625  80 Oct.  8    67*    1980       1997      9    Wild 3                      Marsden     1998
  86P/1987 B3       1987 Sept. 1.0563  2.291874  0.367465  6.90  179.5919   72.6694   15.4560  87 Sept. 2    67*    1980       1997      9                                Marsden     1998
  86P               1994 July 21.2279  2.299466  0.366081  6.91  179.2708   72.6261   15.4531  94 July 27    67*    1980       1997      9                                Marsden     1998
  86P               2001 June 18.6019  2.310290  0.364476  6.93  179.1619   72.6129   15.4386  01 June 20    67*    1980       1997      9                                Marsden     1998
  87P/1981 E1       1981 June 11.3452  2.182712  0.374710  6.52   24.6147  182.2494    2.5723  81 June  5    76*    1981       1995      9    Bus                         Milbourn    1997
  87P/1987 B4       1987 Dec. 19.5040  2.192786  0.372791  6.54   24.5310  182.2120    2.5701  87 Dec. 31    76*    1981       1995      9                                Milbourn    1997
  87P               1994 June 28.0456  2.183134  0.374619  6.52   24.3979  182.2224    2.5730  94 June 17    76*    1981       1995      9                                Milbourn    1997
  87P               2000 Dec. 29.7643  2.180922  0.375005  6.52   24.1470  182.2077    2.5742  01 Jan. 11    76*    1981       1995      9                                Milbourn    1997
  88P               1955 Sept.30.0066  1.916193  0.448692  6.48  203.3335   85.4883    6.5154  55 Oct. 20   148*    1955       1998      9    Howell                      Nakano      1998
  88P/1981 Q1       1981 May   4.3552  1.615174  0.507522  5.94  214.6576   75.9921    5.5693  81 Apr. 26   148*    1955       1998      9                                Nakano      1998
  88P/1987 E1       1987 Apr. 14.5283  1.612134  0.508097  5.93  214.8053   75.9455    5.5686  87 Mar. 26   148*    1955       1998      9                                Nakano      1998
  88P               1993 Feb. 26.0727  1.409125  0.552058  5.58  234.7668   57.7282    4.3990  93 Feb. 22   148*    1955       1998      9                                Nakano      1998
  88P               1998 Sept.27.1793  1.406147  0.552669  5.57  234.9042   57.6696    4.3981  98 Sept.24   148*    1955       1998      9                                Nakano      1998
  89P/1980 S1       1980 May  19.0165  2.158506  0.416789  7.12  245.1853   45.1858   12.5308  80 May   1    42     1980       1995      9    Russell 2                   Williams    1999
  89P/1987 N1       1987 July  3.7343  2.151368  0.417813  7.10  245.3898   45.1091   12.5341  87 June 14    42     1980       1995      9                                Williams    1999
  89P               1994 Oct. 27.3049  2.276415  0.399679  7.38  249.1688   42.5377   12.0417  94 Oct. 15    42     1980       1995      9                                Williams    1999
  90P/1972 T1       1973 Jan. 24.6862  2.935160  0.506535 14.5    28.9454   15.3148    9.6502  73 Feb.  7    37     1972       1988      9    Gehrels 1                   Green       1992
  90P/1987 Q2       1987 Aug. 10.2449  2.988504  0.510023 15.1    28.4945   13.5540    9.6193  87 July 24    37     1972       1988      9                                Green       1992
  91P/1983 L1       1982 Nov. 23.2621  2.510362  0.344526  7.49  353.4365  248.7254   14.0960  82 Nov.  7    49*    1983       1996      9    Russell 3                   Nakano      1997
  91P/1989 A4       1990 May  17.8918  2.517281  0.343261  7.50  353.1953  248.7413   14.0858  90 May  29    49*    1983       1996      9                                Nakano      1997
  91P               1997 Nov. 19.2068  2.510102  0.344085  7.49  353.4270  248.6713   14.0958  97 Nov.  8    49*    1983       1996      9                                Nakano      1997
  92P/1977 T2       1977 Sept.17.5590  1.810609  0.663935 12.5   162.0815  182.9673   18.6308  77 Sept.14    30     1977       1989      9    Sanguin                     Marsden     1989
  92P/1989 J1       1990 Apr.  2.1976  1.813632  0.663210 12.5   162.8355  182.5148   18.7156  90 Apr. 19    30     1977       1989      9                                Marsden     1989
  93P/1980 X1       1980 Sept. 3.4242  1.675707  0.614525  9.06   72.5601  343.0288   12.2998  80 Aug. 29    45*    1980       1998      9    Lovas 1                     Marsden     1998
  93P/1989 X2       1989 Oct. 10.5054  1.679634  0.614230  9.09   73.6097  342.4226   12.2041  89 Oct.  1    45     1980       1998      9                                Marsden     1998
  93P               1998 Oct. 14.1496  1.691784  0.613122  9.14   74.4925  340.0194   12.2367  98 Nov.  3    45*    1980       1998      9                                Marsden     1998
  94P/1984 E1       1984 Jan.  5.9557  2.124642  0.383265  6.39   91.2903   72.5360    6.2478  84 Jan. 21    80     1984       1997      9    Russell 4                   Nakano      1997
  94P/1989 X2       1990 July  6.8261  2.222220  0.366310  6.57   93.0430   71.0372    6.1914  90 July  8    80     1984       1997      9                                Nakano      1997
  94P               1997 Feb.  3.4981  2.229286  0.365095  6.58   93.2700   70.9694    6.1881  97 Feb.  1    80     1984       1997      9                                Nakano      1997
  95P               1895 Mar. 16.8051  8.404481  0.376808 49.5   336.2385  210.5079    6.9855  95 Mar. 28   676     1895       1999      9    Chiron                      Williams    1999
  95P               1945 Aug. 29.1511  8.462519  0.383751 50.9   338.8998  209.4894    6.9195  45 Aug. 13   676     1895       1999      9                                Williams    1999
  95P/1977 UB       1996 Feb. 14.7458  8.453929  0.383113 50.7   339.5537  209.3846    6.9300  96 Feb.  7   676     1895       1999      9                                Williams    1999
  96P/1986 J2       1986 Apr. 23.5167  0.126773  0.958012  5.25   14.5337   94.5006   59.9882  86 May  10    94     1986       1991      9    Machholz 1                  Marsden     1993
  96P               1991 July 21.9825  0.125546  0.958369  5.24   14.5363   94.5175   60.1461  91 July  3    94     1986       1991      9                                Marsden     1993
  96P               1996 Oct. 15.0696  0.124718  0.958637  5.24   14.5861   94.5320   60.0742  96 Oct.  4    94     1986       1991      9                                Marsden     1993
  97P/1906 V2       1906 Oct. 10.0804  1.631270  0.584492  7.78  199.7787  195.8757   14.6220  06 Sept.27   124*    1906       1991      9    Metcalf-Brewington          Nakano      1996
  97P/1991 A1       1991 Jan.  5.6115  1.591469  0.593841  7.76  208.0408  187.7867   13.0278  91 Jan. 24   124*    1906       1991      9                                Nakano      1996
  98P/1984 O1       1984 May  24.9577  1.594606  0.573939  7.24  147.5738  124.8967    9.4656  84 May  20   152     1984       1991      9    Takamizawa                  Marsden     1993
  98P/1991 D1       1991 Aug. 17.9155  1.589779  0.574592  7.22  147.6789  124.9190    9.4795  91 Aug. 12   152     1984       1991      9                                Marsden     1992
  98P               1998 Nov.  7.9862  1.585223  0.575160  7.21  147.7997  124.8458    9.4897  98 Nov.  3   157*    1984       1998      9                                Nakano      1998
  99P/1977 H2       1976 Dec. 31.8474  4.659878  0.235092 15.0   172.3572   29.1146    4.3957  77 Jan. 17    33     1977       1992      9    Kowal 1                     Marsden     1993
  99P/1991 D2       1992 Mar. 13.0957  4.672742  0.232387 15.0   174.6998   28.7726    4.3919  92 Feb. 28    33     1977       1992      9                                Marsden     1992
 100P/1985 L1       1985 June 11.6507  1.539790  0.512079  5.61  174.1436   41.0630   24.9323  85 June 24   106     1985       1997      9    Hartley 1                   Nakano      1997
 100P/1991 E1       1991 May  17.6765  1.818371  0.450693  6.02  178.7567   38.9489   25.7247  91 May  24   106     1985       1997      9                                Nakano      1997
 100P               1997 May  28.5169  1.818681  0.450610  6.02  178.9328   38.9030   25.7233  97 June  1   106     1985       1997      9                                Nakano      1997
 101P/1977 Q1       1978 Feb. 14.9242  2.568353  0.594238 15.9   266.7382  134.7748    5.7231  78 Feb. 21   226     1977       1991      9    Chernykh                    Nakano      1991
 101P/1991 L1       1992 Jan. 25.4502  2.356292  0.593633 14.0   263.2458  130.3919    5.0777  92 Jan. 19   226     1977       1991      9                                Nakano      1991
 102P/1984 S2       1984 Sept.16.6147  1.976788  0.471436  7.23   18.6660  340.0135   26.2776  84 Sept.17    67     1984       1991      9    Shoemaker 1                 Nakano      1991
 102P/1991 L2       1991 Dec. 18.2121  1.985743  0.470349  7.26   18.7668  339.9517   26.2429  91 Dec. 10    67     1984       1991      9                                Nakano      1991
 103P/1986 E2       1985 June  4.8979  0.951625  0.719818  6.26  174.8142  226.8541    9.2528  85 June 24   377*    1986       1998      9    Hartley 2                   Marsden     1998
 103P/1991 N1       1991 Sept.11.6519  0.953307  0.719474  6.26  174.8969  226.7846    9.2518  91 Sept.21   377*    1986       1998      9                                Marsden     1998
 103P               1997 Dec. 22.0171  1.031730  0.700364  6.39  180.7214  219.9543   13.6189  97 Dec. 18   377*    1986       1998      9                                Marsden     1998
 104P/1979 B1       1979 Jan. 13.6980  1.519784  0.560492  6.43  189.3304  247.9168   15.7970  79 Jan.  7   402*    1979       1998      9    Kowal 2                     Marsden     1998
 104P/1991 X1       1991 Nov.  4.4195  1.499739  0.564311  6.39  189.5480  247.7842   15.8297  91 Oct. 31   402*    1979       1998      9                                Marsden     1998
 104P               1998 Mar.  2.1680  1.396506  0.585393  6.18  191.9098  246.1479   15.4891  98 Mar.  8   402*    1979       1998      9                                Marsden     1998
 105P/1986 J1       1986 June  8.9340  1.955328  0.426473  6.30   45.3253  193.4497    9.3051  86 June 19    49     1986       1993      9    Singer Brewster             Marsden     1997
 105P/1992 G1       1992 Oct. 27.2330  2.026663  0.413765  6.43   46.6452  192.6168    9.1929  92 Oct. 25    49     1986       1993      9                                Marsden     1997
 105P               1999 Apr.  6.4490  2.032371  0.412757  6.44   46.8031  192.5457    9.1879  99 Apr. 12    49     1986       1993      9                                Marsden     1996
 106P/1977 T1       1978 Jan.  6.8137  1.627587  0.574026  7.47  353.9288   51.5207   20.4475  78 Jan. 12    72     1977       1992      9    Schuster                    Nakano      1996
 106P/1992 O1       1992 Sept. 6.4177  1.539243  0.589520  7.26  355.7318   50.6020   20.1339  92 Sept.15    72     1977       1992      9                                Nakano      1996
 107P/1949 W1       1949 Oct.  8.0799  1.003941  0.620101  4.30   81.0723  279.9954    2.8102  49 Oct. 11   144     1949       1997      9    Wilson-Harrington           Williams    1999
 107P/1979 VA       1979 Oct.  5.5278  0.979876  0.627630  4.27   89.1628  272.6547    2.7853  79 Oct. 14   144     1949       1997      9                                Williams    1999
 107P               1988 May   7.9229  0.996252  0.622832  4.29   90.9419  271.0641    2.7857  88 Apr. 29   144     1949       1997      9                                Williams    1999
 107P               1992 Aug. 21.7396  0.996389  0.622794  4.29   90.8707  271.0641    2.7860  92 Aug.  6   144     1949       1997      9                                Williams    1999
 107P               1996 Dec.  6.3310  1.000312  0.621568  4.30   90.8893  270.9637    2.7840  96 Dec. 23   144     1949       1997      9                                Williams    1999
 108P/1985 V1       1985 Oct. 30.0975  1.702123  0.544137  7.21  357.9198   53.7751   13.1058  85 Oct. 22    90     1985       1993      9    Ciffreo                     Nakano      1997
 108P/1992 S1       1993 Jan. 23.0795  1.708820  0.543160  7.23  358.0362   53.7094   13.0900  93 Jan. 13    90     1985       1993      9                                Nakano      1997
 109P/- 68 Q1       - 68 Aug. 27.50    0.9809    0.9614    128   152.42    139.12    113.90    68 Aug.  8   446      -68       1992      8    Swift-Tuttle                @MarWilKrWa 1993
 109P/ 188 O1        188 July 10.46    0.9722    0.9622    130   152.64    139.26    113.86    88 July 15   446      -68       1992      8                                @MarWilKrWa 1993
